Age,Tenure,NumProducts,SaccoScore,MonthsInactive,BranchVisits,UtilizationRate,Education_Ord,EmploymentStatus_TE,Balance_RobustScaler,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,Churn
30,8,1,15,4,13,0.95,2.0,0.27391304347826084,0.052590566653730776,0,1,0,1
37,2,3,15,8,11,0.73,2.0,0.27621483375959077,0.9346090588213554,1,1,0,1
52,45,2,10,4,9,0.81,2.0,0.2765167148163434,1.6839052846204547,0,1,0,1
40,30,1,16,8,9,1.0,3.0,0.27391304347826084,1.969246453409224,0,1,0,0
18,155,1,21,7,11,0.53,2.0,0.27391304347826084,0.031831537708129284,1,1,0,0
18,58,3,14,7,10,0.8,1.0,0.27391304347826084,0.2978058260799931,1,0,0,0
18,75,1,17,11,13,0.84,3.0,0.2767747230201067,-0.05239960822722821,1,1,0,0
30,172,1,16,5,7,0.59,1.0,0.2767747230201067,0.4361644460049649,0,0,1,0
47,146,3,13,6,7,0.74,3.0,0.2655860349127182,-0.4398480956516918,0,1,0,1
33,45,3,15,3,7,0.6,1.0,0.27474402730375425,-0.165428516869021,0,1,0,0
29,98,4,13,9,11,0.52,3.0,0.2767747230201067,1.3955211009061286,1,0,0,0
27,158,2,14,6,7,0.54,2.0,0.2723334021043945,1.0549436672641817,0,0,1,0
48,95,1,15,8,9,0.91,2.0,0.2641112047177759,-0.11990033202126414,0,1,0,0
28,172,1,18,5,9,0.77,3.0,0.27391304347826084,1.1096008968886097,1,0,1,0
22,38,4,12,5,10,0.91,2.0,0.2733843537414966,0.24746672087422,0,1,0,0
36,133,1,13,8,15,0.89,2.0,0.2641112047177759,-0.4144752647238187,1,0,1,0
33,27,2,17,7,7,0.5,2.0,0.265988987717069,1.1141962190231554,1,0,1,0
45,116,1,11,9,8,0.88,2.0,0.2770060128550695,1.018914124147617,0,1,0,0
22,95,2,14,13,11,0.71,2.0,0.2627646326276463,-0.633030263830626,1,1,0,0
27,167,2,23,5,7,0.6,2.0,0.27812113720642767,0.1738060478381658,0,0,0,1
45,90,4,13,14,16,0.81,2.0,0.265988987717069,-0.24006246188531408,1,0,1,1
25,117,4,15,8,24,0.53,2.0,0.27391304347826084,2.1388455639125517,1,1,0,0
39,95,1,12,6,8,0.87,2.0,0.2733843537414966,0.6200081311329995,1,0,1,1
45,70,1,15,10,7,0.98,1.0,0.2765167148163434,0.6766303845656312,0,1,0,0
43,9,3,23,7,12,0.57,2.0,0.2733843537414966,0.48760002217581727,1,0,0,1
18,58,2,14,4,14,0.95,1.0,0.2770060128550695,-0.5082789717812726,1,0,1,1
49,156,2,19,3,14,0.58,2.0,0.2733843537414966,0.29059868546683176,1,0,1,1
21,13,3,12,7,6,0.52,3.0,0.2723334021043945,2.1388455639125517,1,1,0,0
46,115,4,21,7,15,0.63,1.0,0.27391304347826084,0.1426059049273434,1,0,1,0
32,122,4,9,7,11,0.96,1.0,0.27391304347826084,0.9638195381270058,0,1,0,1
43,101,2,20,7,16,0.57,1.0,0.27391304347826084,1.16573035438188,1,0,1,0
19,62,1,13,9,8,0.98,1.0,0.27391304347826084,0.4271524402638922,0,1,0,1
24,99,4,10,4,10,1.0,1.0,0.2641112047177759,2.1388455639125517,1,0,1,0
54,24,1,22,8,10,0.72,3.0,0.2719186785260483,-0.1093175392234768,1,1,0,0
41,168,1,18,13,7,0.91,2.0,0.2733843537414966,-0.6221887531646739,1,1,0,0
50,79,1,20,7,5,0.75,2.0,0.2765167148163434,-0.46018208809959404,1,0,0,0
28,101,3,17,5,12,0.78,2.0,0.27391304347826084,0.5769870456267441,0,0,1,0
60,86,4,15,8,6,0.98,2.0,0.2765167148163434,-0.4500797713426841,1,0,1,0
27,101,2,19,11,6,0.91,3.0,0.2655860349127182,2.1388455639125517,0,1,0,1
29,40,1,17,11,14,0.81,2.0,0.2767747230201067,1.584083307153549,1,0,1,0
18,52,3,18,7,7,0.92,1.0,0.26641414141414144,2.1388455639125517,1,1,0,0
49,109,2,18,14,8,0.89,2.0,0.2767747230201067,-0.5973764776178244,0,1,0,0
32,151,1,17,8,9,0.56,1.0,0.2770060128550695,0.43586876844134803,1,0,1,0
29,95,2,13,6,8,0.64,2.0,0.27391304347826084,0.36477063428997347,1,0,1,0
40,145,1,17,8,13,0.91,2.0,0.2767747230201067,0.1349798877657248,1,0,1,1
52,32,1,17,9,12,0.77,2.0,0.2765167148163434,0.2466597675235156,0,0,0,0
23,151,1,16,11,16,0.91,3.0,0.2641112047177759,0.608735424020106,1,0,0,0
19,64,1,11,8,8,0.6,1.0,0.2723334021043945,-0.541863015048756,1,0,1,0
37,42,3,20,10,10,0.94,2.0,0.2765167148163434,0.1609687136177998,1,0,1,0
40,3,1,20,6,16,0.78,2.0,0.265988987717069,0.2059794627292271,1,0,1,1
31,14,1,15,8,9,0.92,3.0,0.2765167148163434,-0.09726867850608911,0,0,1,1
27,56,2,14,9,12,0.5,3.0,0.27391304347826084,-0.430448013108372,1,0,1,1
43,146,4,15,5,7,0.82,2.0,0.2770060128550695,-0.4635146206395259,1,0,0,0
25,40,3,13,6,7,0.68,3.0,0.27391304347826084,1.4022416055291704,1,0,1,0
41,79,3,12,5,6,0.57,1.0,0.27391304347826084,1.8193009689600157,1,1,0,0
28,166,1,20,7,17,0.83,1.0,0.2765167148163434,0.4236720689421519,1,0,1,0
37,67,1,6,7,8,0.94,1.0,0.2770060128550695,0.7431455164809442,1,1,0,1
39,63,1,24,12,15,0.83,1.0,0.27391304347826084,2.1388455639125517,1,0,0,0
40,11,2,13,3,15,0.75,2.0,0.2767747230201067,-0.48012184379600714,0,1,0,0
29,78,4,17,10,10,0.79,1.0,0.27391304347826084,0.6772217396928649,1,0,0,0
21,87,1,19,7,8,0.5,1.0,0.265988987717069,-0.6354018442888031,1,1,0,0
44,98,1,22,4,10,0.63,1.0,0.27391304347826084,-0.16824361367262333,1,0,1,1
37,129,1,16,16,12,0.62,3.0,0.2719186785260483,0.024501198110127572,1,0,1,1
32,149,3,18,12,6,0.69,2.0,0.27812113720642767,-0.5870339228404758,1,0,1,0
34,108,2,15,7,8,0.84,1.0,0.27474402730375425,0.49631019040403107,0,0,1,0
48,166,2,16,13,9,0.97,2.0,0.2767747230201067,-0.33661350630470804,0,0,0,0
52,128,4,17,7,4,0.99,2.0,0.27391304347826084,-0.5973395179223723,0,1,0,0
37,117,1,14,10,9,0.78,3.0,0.2719186785260483,1.1740955654525407,0,0,1,1
32,173,3,21,9,13,0.82,3.0,0.2770060128550695,2.1388455639125517,1,0,1,0
50,172,2,15,6,9,0.92,3.0,0.2733843537414966,-0.5223852555454943,1,1,0,0
30,46,4,13,14,8,0.51,3.0,0.2723334021043945,2.1388455639125517,0,1,0,0
36,22,2,10,11,7,0.76,2.0,0.2770060128550695,-0.08513357849931316,1,0,1,0
28,20,4,14,5,10,0.6,2.0,0.2723334021043945,0.5078169755881211,1,0,1,0
25,129,2,15,7,13,0.94,3.0,0.2770060128550695,-0.097909313227259,0,1,0,0
24,118,1,11,5,7,0.57,1.0,0.2723334021043945,0.2798126143440578,1,0,0,1
42,126,2,14,6,14,0.71,2.0,0.2765167148163434,0.40423742908358434,1,0,1,1
40,150,2,11,6,6,0.72,3.0,0.2733843537414966,-0.16541003702129495,1,1,0,0
27,37,3,19,10,19,0.77,3.0,0.27391304347826084,1.3253469591410567,1,0,1,0
28,145,1,13,5,13,0.81,2.0,0.2765167148163434,0.41919378584320466,1,0,1,0
41,10,1,12,5,8,0.51,2.0,0.2770060128550695,0.6070783976740032,1,1,0,0
32,75,3,11,4,8,0.55,2.0,0.2723334021043945,0.7123211304738849,0,1,0,1
32,156,3,19,5,4,0.77,3.0,0.2733843537414966,2.1388455639125517,0,0,1,0
42,164,3,14,7,11,0.84,2.0,0.2723334021043945,-0.14441077005525474,0,1,0,0
36,37,2,12,10,12,0.99,3.0,0.2767747230201067,-0.2922002722697565,0,0,1,0
21,10,1,22,8,13,0.95,2.0,0.2765167148163434,1.357816051595735,0,0,0,1
38,74,2,18,7,14,0.79,2.0,0.2733843537414966,0.9834204966151079,0,0,1,1
41,13,2,19,8,12,0.92,2.0,0.27391304347826084,-0.364961592716476,0,0,0,1
32,131,1,12,12,10,0.97,2.0,0.2765167148163434,-0.5139769248301393,0,0,1,0
54,129,1,16,10,14,0.66,3.0,0.2767747230201067,-0.20508011013989244,1,1,0,0
50,2,4,15,7,11,0.96,3.0,0.265988987717069,-0.08449910372738528,0,0,1,1
31,134,1,26,7,6,0.92,2.0,0.27391304347826084,0.7718939995934434,1,1,0,0
29,62,2,14,5,15,0.56,1.0,0.2723334021043945,0.5047431609163541,0,0,1,0
46,33,1,13,14,12,0.67,2.0,0.2770060128550695,0.40426822882979446,1,1,0,1
38,65,1,9,9,10,0.88,1.0,0.2723334021043945,0.14484812645143805,1,1,0,0
33,84,1,17,7,10,0.82,3.0,0.2767747230201067,0.07883811037397052,1,0,0,0
32,101,1,15,9,10,0.59,2.0,0.2765167148163434,-0.49745594096304646,1,0,1,0
46,146,1,8,5,10,0.93,1.0,0.2767747230201067,0.4419979179371562,0,1,0,0
19,134,2,15,7,7,0.7,2.0,0.2733843537414966,0.3536765657050986,0,0,1,0
23,3,1,15,11,11,0.95,2.0,0.27391304347826084,-0.5083590511214188,1,1,0,1
38,96,2,13,10,8,0.77,1.0,0.27474402730375425,0.5474993686052027,0,0,1,0
44,121,3,9,8,7,0.72,1.0,0.2765167148163434,-0.5852598574587745,1,0,1,0
35,50,1,17,6,10,0.82,2.0,0.2719186785260483,0.0351455904003351,1,0,1,0
38,86,3,9,5,8,0.9,1.0,0.2770060128550695,-0.46564596307726425,0,0,1,0
52,108,2,15,6,12,0.85,1.0,0.2641112047177759,1.1723892595125016,0,0,1,0
38,96,3,13,9,7,0.85,1.0,0.2719186785260483,-0.2798372541410259,1,0,1,1
49,140,2,11,3,13,0.53,2.0,0.2723334021043945,2.1388455639125517,0,0,0,0
41,160,2,11,13,7,0.57,3.0,0.27391304347826084,0.6464466332797417,1,1,0,0
24,114,1,14,9,10,0.78,3.0,0.2770060128550695,-0.2582343121492679,1,0,1,0
37,105,3,12,4,13,0.87,1.0,0.2767747230201067,1.8543880398425516,0,1,0,0
32,102,4,18,10,9,0.94,2.0,0.2627646326276463,-0.15643499097567437,1,1,0,0
45,140,2,14,6,10,0.62,2.0,0.27621483375959077,2.1388455639125517,1,1,0,0
35,71,2,20,14,9,0.86,3.0,0.2723334021043945,0.15147007188660766,0,1,0,0
55,121,1,22,4,7,0.73,1.0,0.2765167148163434,0.8338569290189048,0,1,0,0
26,60,2,18,5,5,0.76,2.0,0.2641112047177759,-0.5073734592426958,1,0,1,0
45,61,1,19,9,9,0.88,1.0,0.2770060128550695,-0.2042916366369141,0,0,1,0
43,3,2,15,12,8,0.94,1.0,0.2641112047177759,1.2563986472751465,1,1,0,0
38,62,1,15,12,12,0.51,1.0,0.27474402730375425,-0.1289985770517251,0,0,1,0
39,134,2,11,8,11,0.51,3.0,0.2767747230201067,-0.6224659508805648,1,0,0,1
47,112,2,12,5,7,0.71,2.0,0.2767747230201067,-0.1867973807895823,0,0,1,0
50,15,2,16,5,9,0.93,1.0,0.2723334021043945,-0.16372221092898195,0,0,1,1
34,153,3,16,5,11,0.58,1.0,0.2641112047177759,-0.42658572493362656,0,1,0,0
35,17,1,13,7,3,0.85,1.0,0.2723334021043945,-0.06752844356562501,1,0,1,0
54,131,1,18,11,12,0.8,1.0,0.2723334021043945,0.00547927485077523,0,1,0,0
42,99,2,19,6,8,0.98,3.0,0.2770060128550695,-0.4758653188697725,0,0,1,0
41,15,4,13,7,6,0.95,1.0,0.2767747230201067,1.7577938757784637,1,0,0,1
18,154,1,11,6,6,0.68,2.0,0.2767747230201067,-0.5471667313461337,0,0,1,0
41,134,1,17,5,19,0.81,3.0,0.27391304347826084,-0.039204996950825126,1,0,0,0
41,22,2,14,9,10,0.93,1.0,0.2641112047177759,1.0085654094210263,1,1,0,1
53,112,3,14,9,5,0.94,3.0,0.27391304347826084,-0.1729251750965572,1,1,0,0
35,127,4,13,7,11,0.84,3.0,0.27391304347826084,2.1388455639125517,0,0,0,1
41,121,1,16,10,15,0.66,2.0,0.2767747230201067,-0.5072625801563395,1,0,1,0
38,137,2,10,9,8,0.71,2.0,0.2770060128550695,-0.19163294094456662,1,1,0,0
28,164,1,22,7,12,0.72,2.0,0.2719186785260483,0.6029204319356408,0,1,0,0
30,162,4,24,10,10,0.94,3.0,0.265988987717069,-0.10236911647848022,1,1,0,0
41,28,1,17,11,13,0.52,3.0,0.26641414141414144,-0.33811037397051846,1,0,1,0
38,89,1,17,9,8,0.71,3.0,0.2765167148163434,0.039944190859867314,1,1,0,0
24,99,2,18,9,10,0.92,3.0,0.27391304347826084,0.05820228041320939,1,0,0,0
26,113,2,16,2,12,0.66,3.0,0.265988987717069,1.17662730459101,1,0,1,0
31,129,1,23,7,10,0.56,3.0,0.2765167148163434,-0.33647798742138363,0,1,0,1
18,164,4,22,8,9,0.65,2.0,0.2641112047177759,-0.6029204319356408,0,1,0,0
35,86,1,15,14,9,0.66,3.0,0.265988987717069,0.4526607900750898,0,0,0,0
44,9,2,15,9,8,0.88,1.0,0.2765167148163434,-0.2608954102218198,1,1,0,1
35,165,2,12,5,9,0.61,3.0,0.27474402730375425,-0.21329132247950278,0,1,0,0
32,50,1,11,12,8,0.66,2.0,0.2719186785260483,0.3124233856313024,0,1,0,1
29,55,2,16,5,10,0.53,1.0,0.27621483375959077,1.2501031791498038,1,1,0,1
18,153,2,14,4,9,0.54,3.0,0.2767747230201067,-0.48070087902475683,0,0,1,0
38,141,2,15,8,18,0.87,1.0,0.2719186785260483,0.6075711936133646,0,0,1,0
39,47,2,17,9,13,0.54,1.0,0.27474402730375425,1.2925082697318575,1,0,1,0
21,61,2,17,6,10,0.82,1.0,0.2770060128550695,0.23025582269202102,1,1,0,0
29,79,1,18,8,11,0.71,2.0,0.2765167148163434,0.6268148750454297,0,1,0,1
25,109,2,17,6,7,0.78,2.0,0.2719186785260483,2.1388455639125517,1,1,0,0
27,82,1,11,13,6,0.94,1.0,0.2723334021043945,-0.2753281712958685,1,1,0,1
33,88,1,13,5,8,0.85,1.0,0.2641112047177759,1.2014765398333118,1,1,0,0
28,172,2,20,10,9,0.78,2.0,0.2723334021043945,-0.1808222300248246,0,0,1,1
32,4,1,11,7,7,0.97,3.0,0.2719186785260483,0.05413671391347735,0,1,0,1
28,129,1,13,6,15,0.81,2.0,0.2641112047177759,0.09994209647712503,0,0,0,0
28,24,2,14,4,10,0.72,1.0,0.27474402730375425,1.471300796481437,1,0,1,0
43,54,3,18,10,7,0.91,3.0,0.265988987717069,0.01671502226821651,0,0,1,1
28,81,1,14,9,8,0.7,2.0,0.2765167148163434,0.21212709207276131,0,1,0,0
36,72,1,8,12,9,0.78,1.0,0.2719186785260483,1.4849574039509914,0,1,0,0
38,143,2,12,5,5,0.73,3.0,0.26641414141414144,-0.366304461651236,0,1,0,0
25,151,3,16,11,3,0.59,1.0,0.2770060128550695,-0.629981088955827,0,0,1,0
48,69,1,14,10,7,0.51,1.0,0.27391304347826084,1.489546566136295,0,0,1,1
30,147,2,18,6,9,0.82,1.0,0.27812113720642767,0.019018843284731333,0,1,0,0
41,150,4,14,8,11,0.52,2.0,0.27391304347826084,0.18572554962147111,1,0,1,0
18,74,1,13,10,5,0.75,1.0,0.2641112047177759,0.28803614658215215,1,0,1,1
49,3,1,9,12,7,0.78,2.0,0.27391304347826084,-0.5949248178195011,0,1,0,0
26,160,1,18,7,9,0.77,3.0,0.2627646326276463,-0.5018664646203316,1,1,0,0
49,106,1,9,9,9,0.51,2.0,0.27391304347826084,0.7534018319689045,0,1,0,1
37,9,1,18,8,11,0.69,1.0,0.2770060128550695,-0.5916292449750215,1,0,0,1
30,139,3,14,13,9,0.92,2.0,0.27474402730375425,-0.6142116188962603,0,0,1,1
35,22,1,15,8,13,0.94,1.0,0.2723334021043945,1.9986047714966828,0,0,1,1
24,149,1,12,9,10,0.54,2.0,0.27391304347826084,-0.15703250605215013,1,0,1,0
30,170,1,18,9,9,0.73,1.0,0.27812113720642767,-0.6185975027565773,0,0,0,0
24,78,3,16,3,18,0.63,3.0,0.2641112047177759,-0.1609687136177998,0,0,1,0
40,118,2,18,8,5,0.69,1.0,0.2765167148163434,2.0227640924238783,0,0,1,0
30,159,2,10,8,10,0.59,1.0,0.2641112047177759,0.22123149705246428,0,0,0,0
26,38,2,14,10,9,0.52,2.0,0.2719186785260483,0.15990304239893063,1,0,1,0
43,144,1,12,4,10,0.62,2.0,0.27391304347826084,-0.5242332403180998,1,1,0,0
45,46,1,20,7,11,0.68,1.0,0.2765167148163434,-0.40774860015153475,1,1,0,0
36,123,1,16,4,12,0.69,1.0,0.2641112047177759,-0.3997961056800892,0,0,1,0
38,28,1,11,12,8,0.79,1.0,0.2770060128550695,-0.4552602886552215,1,0,1,0
23,47,4,19,13,11,0.79,2.0,0.2770060128550695,0.2698211766735042,0,1,0,1
50,123,1,13,9,10,0.84,1.0,0.2765167148163434,-0.23127221431695402,0,1,0,0
36,92,2,15,3,10,0.55,1.0,0.265988987717069,-0.5919926819803005,1,0,1,0
45,152,2,15,12,9,0.72,1.0,0.27391304347826084,-0.3224579429465501,1,1,0,0
53,10,2,16,11,11,0.97,3.0,0.265988987717069,0.1030713506920703,0,0,0,1
23,83,1,12,6,9,0.93,2.0,0.2765167148163434,-0.6155791276279884,0,0,1,0
24,97,2,13,9,12,0.87,2.0,0.27621483375959077,2.1388455639125517,0,1,0,0
43,100,2,16,6,13,0.87,3.0,0.2733843537414966,1.901105094894018,1,1,0,0
44,136,1,13,8,7,0.99,1.0,0.2770060128550695,0.8937131558035962,1,1,0,0
23,42,2,12,10,12,0.71,1.0,0.2765167148163434,-0.2618748421513007,1,0,1,0
34,79,1,14,10,14,0.69,3.0,0.2765167148163434,1.3799302693745803,1,0,1,1
42,67,1,17,9,14,0.83,1.0,0.2723334021043945,-0.37040082789717815,1,0,1,0
39,27,2,17,4,10,0.84,2.0,0.2723334021043945,0.602630914321266,0,0,1,0
31,151,2,11,12,5,0.6,2.0,0.2719186785260483,1.1758388310880319,1,1,0,1
25,33,2,17,7,23,0.78,1.0,0.265988987717069,-0.5236480451401081,0,1,0,1
53,146,2,15,4,6,0.98,2.0,0.27391304347826084,-0.1373391483254178,1,0,1,1
18,108,2,19,7,9,0.52,2.0,0.2723334021043945,0.022277456433758985,0,0,1,1
23,101,3,11,7,11,0.86,1.0,0.27391304347826084,-0.39906923166953107,1,1,0,1
42,67,4,10,8,13,0.7,2.0,0.2723334021043945,0.2045318746573528,1,1,0,0
49,56,3,13,11,11,0.71,2.0,0.265988987717069,-0.28160515957348514,0,0,1,1
42,143,2,13,10,6,0.69,2.0,0.27474402730375425,-0.6111501241229772,0,1,0,0
42,111,2,14,5,16,0.55,3.0,0.2723334021043945,0.4644016533303766,1,1,0,1
31,66,1,15,5,14,0.67,3.0,0.2765167148163434,-0.39600773689624796,0,1,0,0
36,84,2,12,11,9,0.53,3.0,0.2733843537414966,-0.4242326243231756,0,1,0,1
49,119,1,16,11,10,0.9,3.0,0.2733843537414966,-0.4403285716925692,1,1,0,0
47,29,2,14,9,9,0.87,3.0,0.27391304347826084,0.08342727255927411,1,1,0,0
31,157,2,17,10,6,0.93,2.0,0.2765167148163434,0.1572296244278947,0,0,0,0
18,33,2,10,7,18,0.56,1.0,0.2641112047177759,-0.5310954237737081,1,1,0,0
20,82,3,14,7,7,0.56,1.0,0.27391304347826084,0.0644176691984058,0,1,0,0
55,5,3,19,6,15,0.63,1.0,0.2627646326276463,-0.2226914050228226,1,0,0,0
31,123,3,17,12,9,0.72,3.0,0.2770060128550695,-0.5337318820492919,0,1,0,0
33,89,2,17,10,9,0.62,1.0,0.2765167148163434,-0.46285550607063,0,0,1,1
36,69,1,19,8,4,0.59,1.0,0.2765167148163434,0.7507407338963527,0,1,0,0
23,105,2,19,10,7,0.9,2.0,0.27474402730375425,-0.20593018313529096,1,1,0,1
34,168,1,14,13,10,0.78,2.0,0.2770060128550695,-0.6134231453932819,1,1,0,0
43,81,2,13,4,9,0.6,1.0,0.2723334021043945,0.09962177911654008,1,0,1,0
35,140,3,16,5,10,0.6,3.0,0.2641112047177759,0.10377974485490239,1,0,0,0
23,42,3,13,12,13,0.82,1.0,0.2641112047177759,-0.07430438773184508,1,0,1,0
31,69,2,13,14,17,0.95,2.0,0.265988987717069,-0.36685885708301763,0,1,0,0
24,84,3,14,9,15,0.97,2.0,0.2767747230201067,0.4269122022434535,1,0,1,0
44,156,1,19,3,11,0.9,1.0,0.265988987717069,-0.6206980454481055,0,0,1,0
34,165,4,11,12,6,0.54,3.0,0.2733843537414966,-0.03168369892632085,0,0,1,0
44,72,1,18,11,15,0.95,3.0,0.2767747230201067,-0.29668471531794577,1,1,0,0
37,2,1,15,9,6,0.68,3.0,0.2770060128550695,0.24051829812922343,1,0,0,1
32,59,1,26,10,10,0.62,1.0,0.265988987717069,-0.4598494508405251,1,1,0,0
18,1,3,11,10,9,0.84,2.0,0.2723334021043945,-0.4379446713359082,1,1,0,1
42,121,4,17,5,13,0.74,3.0,0.2733843537414966,1.2667535219509791,0,0,0,0
35,121,1,30,9,6,0.85,3.0,0.2767747230201067,1.3013293170464275,1,0,1,0
33,121,1,13,6,14,0.54,3.0,0.27391304347826084,0.21791744436025848,1,0,0,0
32,178,3,16,3,5,0.74,3.0,0.27391304347826084,0.4764320342000382,1,0,0,0
36,149,1,16,7,7,0.77,3.0,0.2655860349127182,-0.07348511448265667,0,1,0,0
43,61,1,17,6,12,0.63,3.0,0.2765167148163434,0.08029185839508682,1,0,1,0
38,163,2,20,8,13,0.58,3.0,0.2723334021043945,2.1388455639125517,1,0,0,0
21,12,2,8,9,16,0.67,3.0,0.2767747230201067,-0.018378208563561437,0,0,1,0
39,28,1,15,6,9,0.85,2.0,0.2641112047177759,-0.5089442462994105,0,0,1,0
43,29,3,14,10,15,0.94,2.0,0.2723334021043945,1.396401973647737,0,0,1,1
40,57,2,12,10,10,0.82,1.0,0.2723334021043945,0.191768459827891,1,1,0,1
44,76,1,12,7,8,0.68,1.0,0.2641112047177759,-0.40439142781463483,0,0,0,0
18,90,1,12,13,13,0.5,2.0,0.27812113720642767,-0.45424389703028845,1,1,0,1
34,14,3,18,7,12,0.73,2.0,0.2770060128550695,-0.2350174634561011,0,0,1,1
42,40,3,17,8,15,0.72,1.0,0.2641112047177759,2.1388455639125517,1,1,0,1
36,11,2,22,8,12,0.81,1.0,0.27391304347826084,-0.32978828254455184,0,0,0,0
37,177,3,16,6,11,0.99,1.0,0.2770060128550695,-0.5062030688867124,1,1,0,0
41,148,1,15,6,14,0.93,2.0,0.27391304347826084,-0.5426514885517343,0,0,1,0
44,155,3,14,13,8,0.93,1.0,0.2641112047177759,-0.2266707322331664,0,1,0,0
26,175,4,11,10,12,0.99,3.0,0.26641414141414144,-0.38231416973124144,0,0,1,0
28,51,2,16,9,5,0.69,1.0,0.27474402730375425,-0.06099273741984366,0,1,0,0
29,16,3,13,8,10,0.95,2.0,0.2723334021043945,0.42614220858820123,0,1,0,1
42,42,1,13,16,14,0.91,3.0,0.265988987717069,1.0737253525030954,1,1,0,0
34,30,1,12,6,11,0.71,2.0,0.27621483375959077,2.1388455639125517,1,0,1,0
42,13,1,15,5,11,0.73,2.0,0.2765167148163434,-0.15195054792748508,1,0,0,0
33,33,2,12,8,14,0.83,3.0,0.2641112047177759,-0.4894295271006967,1,1,0,0
27,118,1,16,13,6,0.69,3.0,0.2733843537414966,1.2432594755419215,1,1,0,0
52,95,2,18,7,6,0.7,2.0,0.2767747230201067,-0.3939379939509298,1,0,1,0
55,127,3,17,4,4,0.62,2.0,0.2723334021043945,0.7811031237102606,0,1,0,0
35,115,3,24,5,9,0.91,1.0,0.265988987717069,-0.002553298960816563,0,0,1,0
22,36,1,19,14,14,0.79,2.0,0.2641112047177759,0.27149052291809117,1,1,0,0
51,155,1,15,12,8,0.73,1.0,0.2723334021043945,-0.14431221086738244,1,1,0,0
34,13,2,20,6,8,0.8,2.0,0.27391304347826084,0.04741004934119343,0,0,1,0
40,87,4,15,10,7,0.89,1.0,0.2770060128550695,-0.33698310325922914,0,1,0,0
20,84,4,9,8,7,0.94,2.0,0.27391304347826084,-0.5436062806842472,1,1,0,0
52,97,2,11,4,11,0.8,3.0,0.2765167148163434,-0.588136553754797,0,1,0,0
52,1,3,6,9,12,0.75,3.0,0.2765167148163434,0.4499627323070858,0,1,0,0
37,35,2,15,4,7,0.77,2.0,0.2770060128550695,-0.37006819063810914,0,1,0,1
29,120,4,17,16,12,0.97,2.0,0.2770060128550695,-0.29512008821047314,1,1,0,0
18,68,2,9,7,11,0.72,3.0,0.2765167148163434,-0.4646850109955094,1,0,0,0
31,114,3,20,8,12,0.71,1.0,0.2767747230201067,-0.10271407363603324,0,0,1,1
42,177,4,15,9,9,0.91,2.0,0.2765167148163434,0.3469868608282668,1,1,0,0
43,29,3,18,8,11,0.99,2.0,0.2733843537414966,0.7495826634388533,0,1,0,0
51,73,2,12,5,13,0.85,3.0,0.2765167148163434,0.6217452368192486,1,0,1,0
41,81,2,11,5,11,0.99,3.0,0.2641112047177759,0.13323662213023366,0,1,0,0
35,165,1,22,4,12,0.54,1.0,0.27391304347826084,0.025603829024448837,0,1,0,0
33,103,1,12,6,7,0.6,3.0,0.27474402730375425,1.6128933897584683,0,1,0,0
31,132,2,14,7,16,0.95,3.0,0.2719186785260483,0.13880521624501815,1,0,1,1
37,171,1,10,7,8,0.65,2.0,0.27391304347826084,-0.32524224000394236,0,0,1,0
34,33,1,18,7,13,0.54,1.0,0.2770060128550695,-0.5777139196373022,0,1,0,0
50,34,4,9,9,14,0.76,1.0,0.2767747230201067,0.1356143625376527,0,0,1,0
35,31,1,7,7,11,0.9,2.0,0.27474402730375425,0.16671594626060282,0,1,0,1
28,49,2,10,10,9,0.82,2.0,0.27391304347826084,0.290346127547909,0,0,1,1
18,146,4,15,8,5,0.83,1.0,0.2770060128550695,2.1388455639125517,1,0,1,0
47,91,1,17,8,15,0.52,1.0,0.2641112047177759,-0.07045441945558369,0,0,1,1
32,2,1,20,7,11,0.88,1.0,0.2770060128550695,-0.4419116786477679,1,0,1,0
21,162,2,17,11,12,0.97,2.0,0.2723334021043945,2.1388455639125517,0,0,1,0
26,101,2,12,4,9,0.99,1.0,0.2770060128550695,-0.2951755277536513,0,0,1,0
60,131,1,12,4,10,0.64,2.0,0.2767747230201067,0.6925784931532164,0,1,0,0
22,53,1,14,3,10,0.64,3.0,0.2770060128550695,0.7658757291839915,1,0,0,1
38,107,3,17,5,7,0.64,2.0,0.2767747230201067,-0.23674840919310824,0,1,0,0
18,123,2,5,8,13,0.92,3.0,0.265988987717069,0.5851674582201443,1,0,0,0
33,56,2,11,10,8,0.5,1.0,0.2770060128550695,-0.22813680015276674,1,1,0,1
38,119,1,17,9,10,0.61,1.0,0.2767747230201067,-0.20193237607722112,0,1,0,0
33,112,1,21,13,12,0.92,2.0,0.27812113720642767,-0.6298578899709867,0,1,0,0
35,57,1,16,8,10,0.97,3.0,0.27391304347826084,-0.5320502159062209,0,1,0,1
33,98,2,19,11,9,0.91,3.0,0.27391304347826084,1.4432730274302539,0,1,0,1
44,172,2,21,8,10,0.87,1.0,0.2767747230201067,1.3100086855284312,0,1,0,0
34,20,4,21,11,8,0.69,1.0,0.2770060128550695,-0.617174554481671,1,1,0,1
51,152,1,16,4,12,0.73,2.0,0.2655860349127182,0.593865306549874,0,1,0,0
42,168,2,14,10,8,0.7,1.0,0.27474402730375425,0.6353094450501728,0,0,0,0
34,108,1,20,9,15,0.88,2.0,0.2719186785260483,1.829212327290423,1,0,1,0
